id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
21ca9105-67c9-4df9-acb6-c05d52090c35,Hellena Silveira,1968-10-30,370.690.923-32,53478-059,Andrade do Oeste,GO,Brasil,M,+55 (041) 8281 3797,37069092332@exemplo.com.br,2024-11-17
39261e11-4998-4458-b34f-94f346f4b02f,Júlia Freitas,2000-11-15,990.995.231-27,48254-767,Silveira,MG,Brasil,M,+55 (084) 0206 4645,99099523127@exemplo.com.br,2025-07-05
a2301798-503a-4880-9015-50e0a469e1a5,Liz da Conceição,1958-08-31,587.785.391-56,33211471,Vieira,GO,Brasil,F,0300-043-6734,58778539156@exemplo.com.br,2024-05-03
14580ebc-da14-48bf-b0db-1174a2781877,Maria Luísa Gonçalves,1976-08-11,276.191.015-88,01311892,Costa do Oeste,RS,Brasil,M,(021) 5427-9858,27619101588@exemplo.com.br,2024-05-29
1bb2e609-ede3-40cc-b90b-0de6ea0576b0,Dr. Theodoro Casa Grande,1935-10-14,782.247.329-14,56559600,Lopes,TO,Brasil,M,+55 (051) 5959-8083,78224732914@exemplo.com.br,2024-07-19
bc20d867-0231-445b-9d15-058afb83f8e3,Arthur Miguel Macedo,1993-12-10,803.543.844-77,35517380,Duarte Grande,CE,Brasil,F,51 6286 0755,80354384477@exemplo.com.br,2025-06-03
b75dbf41-ec1f-4d76-9cd3-08a6e934f6a2,Dra. Carolina Farias,1937-07-07,313.087.728-52,27106698,da Luz Verde,BA,Brasil,M,(081) 7028-9786,31308772852@exemplo.com.br,2024-06-11
073752e5-7375-414d-af91-32915718259a,Antonella Mendonça,1968-11-23,763.511.921-61,66420491,Cavalcanti de Rezende,PR,Brasil,M,0300 959 7485,76351192161@exemplo.com.br,2024-04-11
1218661f-d89c-4d16-825d-07d93f75b797,Aurora da Rosa,2006-12-08,143.467.135-64,51598150,Carvalho,RS,Brasil,F,(084) 5574 7679,14346713564@exemplo.com.br,2024-04-08
e17357e5-fdc0-460d-a423-ea92b823ab26,Emanuelly Andrade,1998-04-25,938.094.784-21,99775-866,Costa,RR,Brasil,M,61 3958 2713,93809478421@exemplo.com.br,2025-05-04
17167797-58de-4e88-829e-d565e5c8c679,Ravi Fogaça,1973-02-07,303.436.777-49,79333-853,Rocha das Pedras,CE,Brasil,F,(061) 5302 2486,30343677749@exemplo.com.br,2025-04-25
1afdf4f2-5766-4873-a6dc-15024cf2b6db,Maria Liz Sousa,1997-01-03,387.716.322-02,67576-112,Costela da Prata,ES,Brasil,M,+55 (071) 6332 1860,38771632202@exemplo.com.br,2025-07-25
0345be87-062b-4576-a091-8ab0b4276ebe,Maria Eduarda das Neves,1938-06-08,903.525.651-26,81223389,Lima Alegre,BA,Brasil,M,+55 41 7061 4736,90352565126@exemplo.com.br,2025-01-04
c527d1db-fd65-41ee-9af4-db6e87f72037,Dra. Alexia Borges,1942-12-06,155.921.942-88,79951090,Brito da Serra,PR,Brasil,F,+55 (031) 3596 6139,15592194288@exemplo.com.br,2024-04-10
624e56fe-33ce-4062-97f3-fb7c202b04de,Luiz Felipe Garcia,2006-08-25,982.915.613-36,95700-874,Cassiano,BA,Brasil,F,(031) 4121 4521,98291561336@exemplo.com.br,2024-06-08
562370b8-d3a5-40d6-84f7-d8b535a1203b,Léo Leão,1942-02-15,067.250.710-69,86223-388,Rezende,DF,Brasil,M,31 8039 5539,06725071069@exemplo.com.br,2023-09-17
03d3a0e9-671f-4b44-ab20-6672c45cab27,Sr. Fernando Rocha,1947-06-30,180.180.055-35,69652949,Siqueira,RO,Brasil,M,11 0923-4571,18018005535@exemplo.com.br,2023-11-28
18ef0f33-5a83-4f53-b1e2-fd433aea0a09,João Vitor Castro,1996-07-04,156.988.933-48,74009-473,Costela,RJ,Brasil,F,51 1893 7990,15698893348@exemplo.com.br,2023-09-22
96694f39-1d48-4da2-95f7-d54c39a2e83a,Maria Isis Araújo,1987-01-19,352.066.091-38,97620449,Moreira,SP,Brasil,F,(084) 0965 6479,35206609138@exemplo.com.br,2025-03-30
cfe76006-e7d8-47a2-b8e9-7466739a8ce4,Murilo da Mota,1937-08-25,104.705.995-96,47457-691,Mendes,AC,Brasil,M,(051) 8201 5859,10470599596@exemplo.com.br,2024-04-15
25410387-3f28-47e0-8afe-f4edbb792c66,Isadora Casa Grande,1973-12-20,365.778.341-10,00104975,Fernandes,MS,Brasil,F,+55 (041) 5864 1653,36577834110@exemplo.com.br,2023-10-18
451b8ec6-bff4-4667-ad69-be5a55294318,Enzo Oliveira,1963-11-28,962.832.675-00,25464976,Fonseca,RN,Brasil,M,0900 298 3359,96283267500@exemplo.com.br,2025-06-23
5f8f54f8-2745-4805-a778-7f4425f765f8,Isabela Porto,1975-06-28,516.582.307-22,24274-567,Pastor,PE,Brasil,M,(061) 4002 7203,51658230722@exemplo.com.br,2024-08-25
6052dfbb-4adb-46c2-bce0-35ad2b449ace,Thiago Macedo,1951-03-10,107.760.331-52,66002914,Costela,PA,Brasil,M,71 5097 5523,10776033152@exemplo.com.br,2024-12-04
bebdf145-d6eb-487e-adb0-96d663b8d047,João Gabriel Rocha,1945-11-29,420.460.159-72,06012048,Jesus,MA,Brasil,F,11 1444 9251,42046015972@exemplo.com.br,2024-03-02
8e6a0a17-3adb-4471-ba69-be4d56e1999d,Vinicius Melo,1976-07-24,145.605.373-82,28728828,da Cunha Alegre,AC,Brasil,F,+55 31 9745 1909,14560537382@exemplo.com.br,2023-12-01
49ebe5bf-669b-42dc-92c9-43b5409533e1,Bella Fernandes,1992-07-14,967.706.292-93,30485168,Monteiro,AC,Brasil,M,+55 21 2342 8419,96770629293@exemplo.com.br,2024-05-17
5a723f94-d571-4c27-8f9a-bf05b920a86d,Ryan Lopes,1993-11-07,566.685.599-20,06008134,Nunes,TO,Brasil,M,+55 (081) 8191-8360,56668559920@exemplo.com.br,2024-05-21
212060f1-b268-4929-b654-3ef4a31bedc3,Elisa Costa,1934-10-31,899.388.343-01,37539-347,Peixoto,MS,Brasil,M,(041) 2421 5477,89938834301@exemplo.com.br,2024-03-15
f8296439-2898-460d-9b6d-c15e0ebc4f1d,Pedro Henrique Barbosa,1961-04-27,835.862.052-67,95596-721,Alves,MA,Brasil,F,+55 (011) 0442 5077,83586205267@exemplo.com.br,2024-03-10
f8742bbb-8c20-4b82-85ec-f57c683dfd89,Lorenzo Machado,1959-01-27,180.798.763-76,54876-397,Sá de Minas,TO,Brasil,F,81 5530-9059,18079876376@exemplo.com.br,2025-01-30
c2d090c3-bfaa-418f-bb5e-3e46e9e9364b,Benicio Novaes,1942-11-08,366.331.564-14,99482-117,Silva do Galho,RN,Brasil,F,+55 (021) 3609-2673,36633156414@exemplo.com.br,2024-07-09
7005da43-f69e-44a3-915b-763393e622d1,Dr. Francisco Cardoso,2003-12-23,885.330.819-16,48001028,Moreira do Amparo,TO,Brasil,M,+55 81 7503 9528,88533081916@exemplo.com.br,2024-02-11
88fbebc3-b188-408f-a92b-cbf5cc7166cd,Pietro Novais,1979-06-07,949.920.240-62,62105-375,Cunha,MA,Brasil,F,+55 (011) 7681 1795,94992024062@exemplo.com.br,2025-01-18
75c43181-0eef-4d9d-9fee-bdf7d73ccec1,Sr. Rafael Duarte,2000-11-29,649.184.111-21,43288252,Gonçalves,AM,Brasil,F,(051) 2313-6272,64918411121@exemplo.com.br,2025-01-28
f984d254-1861-4b20-877b-fb2ca9deba0a,Luan Pereira,1963-05-23,869.379.857-14,03110-261,Teixeira,MA,Brasil,F,51 0778 9571,86937985714@exemplo.com.br,2024-06-11
4f0e2a65-0cb1-4ab8-bcfe-d7d5cc8e5fa2,Vicente Costa,1974-03-26,959.122.182-42,76078930,Moura Alegre,MA,Brasil,F,+55 (011) 0049 4075,95912218242@exemplo.com.br,2025-01-24
629aeda5-880f-4d54-b267-93b7c4e5b63d,Cecilia Cunha,1940-02-23,549.623.486-60,94137140,Vieira,ES,Brasil,F,0500 835 8768,54962348660@exemplo.com.br,2025-03-26
ff16cbe6-3082-4946-bf78-519244a6ef56,Maria Flor da Cruz,1964-08-30,263.303.884-07,18365366,Cardoso de Duarte,PA,Brasil,M,+55 84 5698-7524,26330388407@exemplo.com.br,2025-04-15
8aa9629f-873b-4d4f-adda-eb5b653dd348,Asafe Barros,1991-04-18,953.103.932-86,04882725,Lopes da Praia,MG,Brasil,F,0900 929 3753,95310393286@exemplo.com.br,2025-04-19
d2a08c42-a12f-4e08-a1ff-e4abd30185d4,Benício Pastor,1988-08-31,130.613.452-87,40633-940,Andrade das Pedras,AM,Brasil,M,+55 81 8322 3028,13061345287@exemplo.com.br,2024-03-04
9b3e5bdf-5737-4c37-9a95-6425cfc20bc4,Dr. Calebe Garcia,2006-12-23,655.200.952-99,91203065,Pinto,CE,Brasil,M,+55 (071) 6582 1244,65520095299@exemplo.com.br,2023-12-11
95bfbaa4-dc2a-4f10-874d-90c9e6ca5dec,Dra. Maria Liz Montenegro,1971-11-06,233.080.029-23,62829965,Guerra,PR,Brasil,F,61 6520 5507,23308002923@exemplo.com.br,2023-08-22
aaf14ddc-ce5f-4846-848b-8f4ad435d7ea,Maria Cecília da Rocha,1940-04-07,305.902.855-96,79481-062,Freitas do Oeste,BA,Brasil,M,(031) 9788 3814,30590285596@exemplo.com.br,2025-05-15
2b1ab8f4-a66c-443c-998f-47f1aea428b1,Gabrielly Martins,1945-09-21,323.620.314-31,28791985,Rezende,DF,Brasil,M,84 0574 4952,32362031431@exemplo.com.br,2023-10-20
90a1fc8d-44b1-4d29-b71c-508c9e9a53d5,Sra. Eduarda da Mota,1995-06-26,191.067.097-10,21983230,Dias,RO,Brasil,F,(021) 1051-0720,19106709710@exemplo.com.br,2025-07-10
75b84d00-fb75-4aba-b9e2-9a2fe39baf3b,Valentina Ramos,1991-09-23,450.361.881-91,67057-228,Monteiro de Silveira,MT,Brasil,M,0500 963 1153,45036188191@exemplo.com.br,2025-07-03
d426957e-1cc5-42e2-b385-8b34ed865b3c,Yasmin da Cruz,1990-09-17,418.968.019-46,30233774,Machado,TO,Brasil,F,(084) 0817-0733,41896801946@exemplo.com.br,2023-08-31
8c19c148-931e-475b-a45f-af966e538b68,Pietro Ferreira,1976-12-05,266.283.209-80,40690-962,Borges,MA,Brasil,F,51 1303 1088,26628320980@exemplo.com.br,2023-09-14
3191b837-3082-48bc-88cc-40421a2211fd,Isabella Sampaio,1948-11-06,883.562.292-08,78619-075,Pinto Verde,MG,Brasil,M,(071) 4811 0951,88356229208@exemplo.com.br,2025-03-20
f56c41f3-ad86-41b5-b2c8-2e92c5957ac9,Sr. Isaque Montenegro,1999-08-12,200.419.286-07,11880-898,Aragão do Norte,CE,Brasil,M,+55 (021) 8895 8841,20041928607@exemplo.com.br,2023-10-05
52a28023-830b-4a42-be45-ee0666f22efd,Dra. Hellena Moreira,1987-12-13,407.944.189-24,44061547,Gomes Grande,CE,Brasil,F,+55 21 7568-2129,40794418924@exemplo.com.br,2025-08-03
4370114f-9c7d-45e1-b11a-cb47c640fb3a,Srta. Isabelly Lopes,1954-08-17,422.850.941-91,30663981,Vieira,DF,Brasil,M,31 9298 3565,42285094191@exemplo.com.br,2024-03-17
f3f5ac33-9f4c-4d90-ac2b-d1bcfc1e9436,Isabela Novaes,2003-04-06,108.702.852-67,00928-174,Moura,SC,Brasil,F,0900 583 2351,10870285267@exemplo.com.br,2025-08-15
ba0ad6cb-0838-44de-bd35-ebd20a036953,Mariane Sousa,1947-05-12,152.232.068-40,26186550,Souza,PB,Brasil,M,+55 (081) 8257 6019,15223206840@exemplo.com.br,2025-04-14
8b314ec8-11ca-4724-bba9-4ae794a8d602,Miguel Rezende,1950-10-25,435.158.102-51,46563-025,da Mata Verde,SC,Brasil,M,0500 882 2685,43515810251@exemplo.com.br,2024-02-21
d45b4d57-0727-4841-8aa9-f70df0e88f19,Calebe Sampaio,2006-08-07,616.911.442-19,69300138,Aparecida de Vargas,RJ,Brasil,M,0300-020-8147,61691144219@exemplo.com.br,2024-10-15
dc1ab9d3-fec2-4b83-8aec-79bee58322ab,Maria Vitória Andrade,1956-01-27,470.167.687-07,56570000,da Rocha,GO,Brasil,F,81 4616-4840,47016768707@exemplo.com.br,2024-05-15
ddf54fc4-6e1b-4ddd-a138-e0fa3a2d26a7,Sr. Dante Ramos,1993-04-01,847.336.568-63,96252-508,Vieira de Goiás,AL,Brasil,F,41 6376-4716,84733656863@exemplo.com.br,2025-02-01
a3e0a7e8-33de-4e79-8a7d-ed1bc0b5d462,Yan Almeida,1959-11-11,371.932.050-67,82771-256,Dias da Praia,TO,Brasil,M,+55 81 3079-0228,37193205067@exemplo.com.br,2023-11-04
4de696ca-c819-4494-81d3-2ce31393ea15,Ágatha Silveira,1957-10-22,043.846.069-81,31738-099,Sá do Sul,MG,Brasil,F,84 3358 6835,04384606981@exemplo.com.br,2023-11-12
93c7b789-99a5-4473-843a-3190bc223d10,João Lucas Silva,1945-07-29,899.991.777-62,82440297,Montenegro do Campo,DF,Brasil,M,+55 (021) 8738 2660,89999177762@exemplo.com.br,2025-04-14
0da587cd-bf2d-4473-aec6-65c72a79dd2a,Gabriela Leão,1936-07-19,809.744.685-26,06605-714,Almeida,AM,Brasil,F,(041) 1698-3979,80974468526@exemplo.com.br,2024-05-06
0fc3c811-3a8c-4c5b-bcb5-f601d83cbf8b,Emanuelly Gomes,1987-06-01,211.777.593-11,41106053,Vargas,MG,Brasil,M,84 2971 0983,21177759311@exemplo.com.br,2025-08-11
ce618544-a570-41c3-8e73-d7317edd66e0,João Guilherme Ramos,1996-05-29,205.861.733-62,61486-374,Pinto das Pedras,PR,Brasil,M,+55 21 3319-4490,20586173362@exemplo.com.br,2025-06-16
e2be2902-ed2f-46b3-8ddf-78b0d6ed1ed3,Bruna Garcia,1977-06-23,433.309.288-25,88004-400,Carvalho de Castro,PE,Brasil,M,+55 (041) 5407 5890,43330928825@exemplo.com.br,2023-10-16
5e38015b-ebdd-4d88-86ea-0bbbca9f11b0,Dr. Asafe Porto,1977-09-25,498.411.596-04,03288583,Rios,SP,Brasil,F,+55 71 1508-3020,49841159604@exemplo.com.br,2023-09-05
208d3e52-7245-4d2a-83c8-55d08e969945,Breno Jesus,1973-06-25,675.367.176-11,94236964,Campos,MG,Brasil,M,+55 (031) 9880 8507,67536717611@exemplo.com.br,2025-03-29
b902ecca-6d84-4300-8e94-f324cf8db856,Augusto da Mata,1940-03-23,656.361.767-60,86144603,Sampaio de Goiás,PA,Brasil,M,0300-874-3861,65636176760@exemplo.com.br,2024-11-26
c7a21e22-c3b1-449d-af9d-3499b37d8890,Gael Henrique Lopes,1938-05-11,567.277.199-62,13193-235,Garcia,MG,Brasil,F,71 6493-4498,56727719962@exemplo.com.br,2024-08-01
710209ef-19a3-4c4c-8668-b462eb97014c,Anthony Silva,2001-07-24,608.652.714-42,43367-362,Azevedo do Campo,PA,Brasil,F,31 1980-1494,60865271442@exemplo.com.br,2024-04-05
defb0628-b1ee-4dbc-aee5-915a658a0132,Maria Liz Rodrigues,2006-07-20,125.985.348-10,58595-703,Garcia da Serra,DF,Brasil,F,+55 (021) 8543 2600,12598534810@exemplo.com.br,2024-10-28
dadd8690-13aa-4fdc-84f6-80cb112ab449,Lorenzo Moreira,1954-07-10,261.326.142-74,27356961,da Rosa,SE,Brasil,F,21 6484 0015,26132614274@exemplo.com.br,2024-11-05
eb725c17-ecc7-4270-91cb-734fa5f9f8dd,Sra. Sarah Rocha,1964-09-05,972.987.433-38,45635343,Casa Grande da Serra,ES,Brasil,M,0300 717 8880,97298743338@exemplo.com.br,2024-12-31
86742613-e9a3-4df0-a69f-5f2899b594b4,Sr. Kaique Fogaça,1951-11-23,363.283.505-05,98919513,Rocha,GO,Brasil,M,+55 (011) 2892 1560,36328350505@exemplo.com.br,2023-12-04
d17862f4-a085-4549-b33e-ca7c0d65b6c3,Valentina Ramos,1991-03-01,077.368.028-71,93959-210,Andrade,MS,Brasil,M,+55 (011) 2657 5651,07736802871@exemplo.com.br,2025-04-09
28626ae8-1f00-43d8-8a14-8dc7e6754ea2,Joana Leão,1944-06-29,228.206.207-68,01972-775,Costela de Minas,AM,Brasil,F,+55 11 9577 7924,22820620768@exemplo.com.br,2024-10-08
532513ae-fd4d-4c41-9e5e-d5b0b3a651b9,Antony Sá,1942-12-29,114.441.218-45,64516753,Garcia,RO,Brasil,F,+55 (011) 5477 2454,11444121845@exemplo.com.br,2024-04-03
f139462c-0de7-46b0-9f88-1308a8151341,Dr. Davi Luiz da Rosa,1939-08-12,016.714.056-39,66131456,Caldeira das Flores,AC,Brasil,M,(071) 1148 4734,01671405639@exemplo.com.br,2023-12-01
849ad047-f144-45f4-9f11-bd7416923d64,Kaique Cirino,2002-10-15,973.575.788-06,00428-332,Pacheco dos Dourados,RO,Brasil,M,+55 (071) 0190 1512,97357578806@exemplo.com.br,2025-01-17
f2a48f6f-1ea3-4216-82d7-87d3e9063b69,Lara Dias,1999-11-03,124.064.562-43,89591-289,da Luz,SP,Brasil,F,(081) 8959 9477,12406456243@exemplo.com.br,2025-08-08
99450764-460b-4ccc-95d1-bebbce6a2ca4,Maya Casa Grande,1964-02-20,421.210.562-26,75378-517,Ribeiro do Amparo,AM,Brasil,M,0300 667 1937,42121056226@exemplo.com.br,2023-11-04
1d407595-2401-49fa-b21e-65ae99a73f93,Carolina Caldeira,1964-03-21,138.141.896-66,94102-618,da Mata Paulista,SP,Brasil,F,(084) 3274-1971,13814189666@exemplo.com.br,2024-01-28
bf8f2be4-370c-45ae-88ea-12b63bd2e92e,Dr. Asafe Costa,1976-03-23,851.705.552-14,76324-412,Montenegro do Campo,MA,Brasil,M,+55 (084) 3198 3721,85170555214@exemplo.com.br,2024-03-11
d3a0aaed-4616-4479-848e-49c104c2f3de,Srta. Isabela Mendes,1990-02-06,932.022.319-55,14770460,Cavalcanti da Praia,MG,Brasil,F,(084) 2013-4796,93202231955@exemplo.com.br,2024-06-07
13048af1-9dd3-43f9-bdb0-8bd22287e270,Vitor Gabriel Mendes,1991-11-17,367.598.901-57,32995-446,Vargas,DF,Brasil,F,0900 030 5245,36759890157@exemplo.com.br,2024-09-06
2eb390b4-55b9-4baf-b30b-7125150c5ddd,Camila da Cruz,1941-03-30,623.525.100-74,75566-835,Fernandes,SP,Brasil,M,+55 (061) 6699-6330,62352510074@exemplo.com.br,2024-02-26
04b54821-fdc3-4a37-8707-9d2cd537768f,Sra. Sophia Cirino,1955-11-24,149.593.307-28,02436876,Pacheco,SE,Brasil,M,(071) 8024 6795,14959330728@exemplo.com.br,2024-05-26
c7c4f6d0-0e8b-4a05-a4b6-b177f0a856cb,Vicente Ribeiro,2006-01-31,520.951.766-90,13527705,da Mota de Garcia,SE,Brasil,M,(081) 2494-0465,52095176690@exemplo.com.br,2025-02-05
03947372-d714-4cee-8596-9a0380c88f83,Ágatha Rios,1981-07-04,520.816.393-48,19484-365,da Cunha,RN,Brasil,M,+55 (041) 3144 0493,52081639348@exemplo.com.br,2024-12-16
df0a1efc-8f41-4fcf-a7e7-4af96e634629,Luiz Otávio Aragão,1997-03-22,786.394.108-47,29740132,Silveira da Mata,PA,Brasil,M,(061) 5392-0774,78639410847@exemplo.com.br,2025-04-21
10a234e1-e9c1-4e34-bcbb-42eab86e6b54,Cecilia Caldeira,1961-04-28,792.011.680-22,13321963,da Luz,PA,Brasil,F,(084) 4273 0283,79201168022@exemplo.com.br,2025-01-09
2872d853-4449-4b63-8e61-77797e56ad25,Maria Mendes,1975-01-19,053.053.428-61,44664-348,Moura,SP,Brasil,M,84 2452-4323,05305342861@exemplo.com.br,2025-06-02
3fefd4e8-5f16-441f-bf51-af584d70e16e,Evelyn Borges,1936-08-14,601.400.985-62,77017-373,Ferreira,PI,Brasil,F,0500 766 9988,60140098562@exemplo.com.br,2024-01-10
5bc525e6-76ba-4682-b470-5c63c31e236b,Sra. Emilly Pastor,2000-03-01,479.481.991-57,95848-861,Novais,RJ,Brasil,M,31 9754-8989,47948199157@exemplo.com.br,2024-06-14
18d95d54-a5dc-4d81-afde-2990d9fe7b82,Sr. Bryan Pastor,1959-10-01,117.126.005-36,45957615,da Luz de da Cunha,AC,Brasil,F,0500-112-0555,11712600536@exemplo.com.br,2024-05-21
ec5bcc35-e81f-4480-a7df-d6bf5fa60b29,Isaac da Paz,1935-10-27,813.637.348-85,21863-351,da Rosa,BA,Brasil,F,(051) 6138 7057,81363734885@exemplo.com.br,2023-09-28
b18487ae-107c-451b-bd82-80edbd602463,Theodoro Nogueira,1939-09-02,771.279.149-29,95821453,Lopes das Pedras,TO,Brasil,F,+55 (061) 0524-2670,77127914929@exemplo.com.br,2024-12-08
4fdef8dc-a32e-456e-aa05-ef144e22a262,André Castro,1980-11-01,702.807.150-21,91285600,Sousa,AP,Brasil,F,51 8412 2512,70280715021@exemplo.com.br,2024-08-27
6156823c-9c05-423f-a1b5-dabc0523c2e1,Benicio Aparecida,1994-02-23,780.199.035-02,28426-180,da Rosa,MS,Brasil,F,0800-866-2037,78019903502@exemplo.com.br,2024-12-07
60f89dc2-593a-4d93-b7cd-7453e3c435ff,Amanda Borges,1959-07-29,239.832.949-56,21799984,Leão de Rios,SE,Brasil,M,11 1860 5075,23983294956@exemplo.com.br,2024-01-15
80fecd15-8900-4276-b142-150ff82ec55f,Pedro Silveira,1971-10-27,430.755.089-14,31086-079,Novais,RS,Brasil,F,81 5309 3185,43075508914@exemplo.com.br,2025-05-06
059901d7-ebb2-4282-a88a-9f582c12c48f,Josué Moura,1986-08-14,129.534.301-81,33646-492,Porto,RJ,Brasil,M,81 2556-8281,12953430181@exemplo.com.br,2024-01-11
09781022-db9d-4d5f-9028-b052edfcd766,Asafe Rezende,1941-05-06,399.099.275-69,66976478,da Rosa,ES,Brasil,F,+55 11 1490-9772,39909927569@exemplo.com.br,2023-09-01
d2554ace-8765-4356-a90d-af54d849ab9b,Lunna Câmara,1976-11-28,718.000.714-99,28293367,Farias,BA,Brasil,F,+55 51 9189 3803,71800071499@exemplo.com.br,2024-08-11
ffe062df-0f50-412e-bfb4-36c4ddfd071f,Rodrigo Marques,1936-07-01,375.565.433-08,95796841,Teixeira do Galho,MS,Brasil,F,31 6340 4313,37556543308@exemplo.com.br,2024-10-19
ec6cd6d7-e6d4-4bde-9343-58f9ba7bae50,Sr. Murilo Castro,1942-11-02,739.911.817-14,34036709,Garcia,PR,Brasil,M,71 0904 8826,73991181714@exemplo.com.br,2025-02-26
524f9ad1-cca7-48d4-9a7c-8fc133ce2485,Dr. Davi Viana,1940-07-27,499.555.527-88,90193177,Sales,MS,Brasil,F,81 0679-8646,49955552788@exemplo.com.br,2024-11-27
621ab398-4bfa-48fa-b04f-0f9b34e7814c,Luiz Otávio da Conceição,1979-09-08,750.260.554-95,80593197,Moraes,CE,Brasil,M,+55 (041) 4057-8951,75026055495@exemplo.com.br,2024-04-25
b990265e-c0ec-4ad1-92f6-07e010bc440a,Vitor Hugo Ramos,1983-08-15,203.907.878-25,16432729,Teixeira de Santos,AM,Brasil,F,0300 886 3026,20390787825@exemplo.com.br,2024-08-01
a1ce2f15-260e-43f5-a8f8-a3013c6314ca,Maria Eduarda Novaes,1966-03-03,754.441.567-87,01754-053,Rezende,RO,Brasil,F,0900-314-7468,75444156787@exemplo.com.br,2025-02-18
5df5d053-0ee1-4391-93a5-d2d77882c856,Laís Duarte,1973-05-22,376.089.062-44,48131-358,Costa de Goiás,BA,Brasil,F,71 5556-4775,37608906244@exemplo.com.br,2024-02-12
46b746de-346c-47b8-9614-c502a50f4be9,Oliver Abreu,1957-01-15,003.288.692-03,79318-931,Montenegro,MA,Brasil,F,51 0769 2348,00328869203@exemplo.com.br,2024-02-23
a54c35f8-d007-4f52-ab23-adb1c9af7186,Srta. Manuela Monteiro,1997-04-03,699.305.924-89,11708242,Vasconcelos do Sul,MT,Brasil,M,(031) 6738-2853,69930592489@exemplo.com.br,2024-02-21
13a4b2f0-bc3c-4565-849e-ae88aa798724,Ryan Cardoso,1997-12-13,586.569.405-23,11556-701,da Mata,DF,Brasil,F,+55 (041) 3637-4961,58656940523@exemplo.com.br,2025-06-11
9a7e763a-f910-475f-9daa-6a527298c0f5,Rafael da Rosa,1988-01-30,296.655.658-28,60833418,Marques de Minas,ES,Brasil,M,+55 41 0679-5679,29665565828@exemplo.com.br,2023-10-11
b79acb22-f7c3-45ac-9ff3-1f7fcb96706a,Dra. Maria Isis Almeida,1994-05-06,067.367.565-55,40783-752,da Cunha,SE,Brasil,M,+55 61 8473-9814,06736756555@exemplo.com.br,2024-12-26
28b450a1-eca0-40cf-9714-febe8b163bab,Sophie das Neves,1957-05-01,908.118.297-45,11943801,Dias do Campo,PB,Brasil,M,31 8869 1702,90811829745@exemplo.com.br,2024-04-07
072a1269-bd5b-4193-b3bc-c1b4f6fb3afc,Davi Vasconcelos,1988-06-10,991.945.670-08,41341454,Cavalcanti,DF,Brasil,M,31 1871-1653,99194567008@exemplo.com.br,2024-02-04
84375b53-5a8f-4b70-90df-055aeae2e1c7,Lavínia Melo,1962-03-02,687.075.173-32,65179398,Aragão,PA,Brasil,F,0900 356 0130,68707517332@exemplo.com.br,2023-09-08
6e7caaa3-97fe-4d5d-93e9-b6441ad3bdf9,Gabriela Lopes,1970-01-15,303.439.885-17,70178-828,Costela,DF,Brasil,F,+55 (011) 3995 1094,30343988517@exemplo.com.br,2025-03-17
800eec43-8d6e-4a9f-a787-c655c412c082,Rebeca Fonseca,1985-05-14,435.715.227-11,06726149,da Cunha,PB,Brasil,M,+55 (061) 9822 2838,43571522711@exemplo.com.br,2024-08-15
a377994d-2847-4968-8b5d-24bcf367b45c,Thiago Gonçalves,1954-06-06,622.300.834-49,44948563,Cardoso,PI,Brasil,M,(051) 3252-0863,62230083449@exemplo.com.br,2023-10-24
e488c698-0529-424b-afaf-9106e7c0a064,Maria Laura Alves,1935-05-10,576.688.775-09,59034-587,Cunha,MS,Brasil,F,21 4829-5323,57668877509@exemplo.com.br,2025-07-28
ac16936a-87f2-45c8-be50-21f16f36a21b,Leonardo Ferreira,1966-11-01,759.279.935-79,21444-635,Mendes,RS,Brasil,F,61 8677 0106,75927993579@exemplo.com.br,2024-05-07
14c2ed80-cd96-4931-8d4d-d7d30bd35580,Sr. Eduardo da Rosa,1940-09-01,523.075.024-49,97085063,Garcia Alegre,MT,Brasil,F,11 5899-1976,52307502449@exemplo.com.br,2025-01-22
d102ec17-cdfd-4fc7-9ac9-9bba44b271ed,Srta. Cecília Moura,1994-01-29,101.546.163-40,80623482,Sá,SE,Brasil,M,(051) 6594 3667,10154616340@exemplo.com.br,2024-04-11
b49600ed-10a7-4b92-ac4a-f45391a477b3,Raquel Rezende,1966-08-15,867.587.198-30,01590-060,Nunes,AM,Brasil,F,(041) 1409 2855,86758719830@exemplo.com.br,2023-09-25
354ddd92-f163-449c-a90e-77b1f5c470aa,Maria Julia da Cruz,1997-12-31,310.932.104-24,94105-393,Pimenta,MT,Brasil,F,+55 (061) 6947 5821,31093210424@exemplo.com.br,2024-01-11
f2684418-d22b-4ead-b068-53b48bb53c09,Benicio Peixoto,1965-07-14,242.076.166-63,07222575,Borges,TO,Brasil,M,0900 339 5161,24207616663@exemplo.com.br,2024-11-02
5701ed35-cc2a-4df5-a8cb-21ce718fd56a,Augusto Cassiano,1997-06-10,030.512.233-69,23821-142,Almeida Paulista,AM,Brasil,F,+55 (071) 5419-9070,03051223369@exemplo.com.br,2024-08-29
bb9bc11d-49f2-4b59-b89b-cebae36023f7,Ana Lívia Mendonça,1949-03-01,240.809.347-93,10401-383,Lopes de Costela,MG,Brasil,M,11 6152 9413,24080934793@exemplo.com.br,2025-05-28
